"","BandNmbr","Date_utilized","SamplePos","Lattitude","Longitude","Basal_Area","Canopy","Litter","Herbac","Shrub","Tree","Bare_ground","Other","Density","Comments","Date_collected","image","SampPos"
"382",171368602,"1/17/2016","BUF",30.83041665,-93.37028174,0,0,80,20,0,0,0,0,0,NA,"3/22/2016","Set Image",NA
"383",171368602,"1/17/2016","BUF",30.83034838,-93.37027994,0,0,75,25,0,0,0,0,0,NA,"3/22/2016","Set Image",NA
"384",171368602,"1/17/2016","BUF",30.83062006,-93.37008497,1,27,90,0,0,0,10,0,0,NA,"3/22/2016","20160322_16.jpg",NA
"385",171368602,"1/17/2016","BUF",30.83025494,-93.37008839,4,33,100,0,0,0,0,0,40,NA,"3/22/2016","20160322_21.jpg",NA
"386",171368602,"1/17/2016","BUF",30.83007501,-93.37007328,4,22,100,0,0,0,0,0,11,NA,"3/22/2016","20160322_23.jpg",NA
"387",171368602,"1/17/2016","BUF",30.82998327,-93.37009342,2,36,75,0,0,0,25,0,33,NA,"3/22/2016","20160322_24.jpg",NA
"388",171368602,"1/17/2016","BUF",30.83015501,-93.37018174,0,0,95,0,0,0,5,0,0,NA,"3/22/2016","Set Image",NA
"389",171368602,"1/17/2016","BUF",30.83023162,-93.37019505,0,0,45,0,0,0,55,0,0,NA,"3/22/2016","Set Image",NA
"390",171368602,"1/17/2016","BUF",30.83031996,-93.37019163,0,0,5,0,0,0,95,0,0,NA,"3/22/2016","Set Image",NA
"391",171368602,"1/17/2016","BUF",30.83042005,-93.37020332,1,34,100,0,0,0,0,0,12,NA,"3/22/2016","20160322_25.jpg",NA
"392",171368602,"1/17/2016","BUF",30.83050159,-93.37018839,3,37,100,0,0,0,0,0,1,NA,"3/22/2016","20160322_26.jpg",NA
"393",171368602,"1/17/2016","BUF",30.83059673,-93.37018659,5,37,100,0,0,0,0,0,11,NA,"3/22/2016","20160322_27.jpg",NA
"394",171368602,"1/17/2016","BUF",30.83059673,-93.36996158,2,36,100,0,0,0,0,0,40,NA,"3/22/2016","Set Image",NA
"395",171368602,"1/17/2016","BUF",30.83060662,-93.36989,1,10,90,0,0,0,10,0,36,NA,"3/22/2016","20160322_33.jpg",NA
"396",171368602,"1/17/2016","BUF",30.83060168,-93.36978675,2,37,100,0,0,0,0,0,33,NA,"3/22/2016","20160322_34.jpg",NA
"397",171368602,"1/17/2016","BUF",30.83023008,-93.36988658,1,26,5,10,0,0,85,0,0,NA,"3/23/2016","20160323.jpg",NA
"398",171368602,"1/17/2016","BUF",30.83015007,-93.36985834,7,28,100,0,0,0,0,0,1,NA,"3/23/2016","20160323_2.jpg",NA
"399",171368602,"1/17/2016","BUF",30.83007671,-93.36986499,3,27,100,0,0,0,0,0,9,NA,"3/23/2016","20160323_3.jpg",NA
"400",171368602,"1/17/2016","BUF",30.82998003,-93.36987669,3,29,100,0,0,0,0,0,6,NA,"3/23/2016","20160323_4.jpg",NA
"401",171368602,"1/17/2016","BUF",30.82988828,-93.36977164,6,28,100,0,0,0,0,0,5,NA,"3/23/2016","20160323_5.jpg",NA
"402",171368602,"1/17/2016","BUF",30.82979994,-93.36985492,4,31,55,0,0,0,45,0,1,NA,"3/23/2016","20160323_7.jpg",NA
"403",171368602,"1/17/2016","BUF",30.82989832,-93.36986661,2,27,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_8.jpg",NA
"404",171368602,"1/17/2016","BUF",30.8297933,-93.36996842,4,36,100,0,0,0,0,0,24,NA,"3/23/2016","20160323_9.jpg",NA
"405",171368602,"1/17/2016","BUF",30.83052662,-93.36986338,4,30,100,0,0,0,0,0,14,NA,"3/23/2016","20160323_17.jpg",NA
"406",171368602,"1/17/2016","BUF",30.83052167,-93.36977326,4,26,100,0,0,0,0,0,5,NA,"3/23/2016","20160323_18.jpg",NA
"407",171368602,"1/17/2016","BUF",30.83041341,-93.36976499,2,19,75,0,0,0,25,0,22,NA,"3/23/2016","20160323_31.jpg",NA
"408",171368602,"1/17/2016","BUF",30.83042329,-93.36985834,3,28,100,0,0,0,0,0,3,NA,"3/23/2016","20160323_33.jpg",NA
"409",171368602,"1/17/2016","BUF",30.83032336,-93.36986841,4,32,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_34.jpg",NA
"410",171368602,"1/17/2016","BUF",30.83032166,-93.36977003,0,0,0,60,0,0,40,0,0,NA,"3/23/2016","Set Image",NA
"411",171368602,"1/17/2016","BUF",30.8302466,-93.36978837,2,33,100,0,0,0,0,0,3,NA,"3/23/2016","Set Image",NA
"412",171368602,"1/17/2016","BUF",30.83015332,-93.36977668,5,30,100,0,0,0,0,0,0,NA,"3/23/2016","Set Image",NA
"413",171368602,"1/17/2016","BUF",30.83007331,-93.36976841,6,22,0,0,0,100,0,0,20,NA,"3/23/2016","Set Image",NA
"414",171368602,"1/17/2016","BUF",30.82995995,-93.36975995,7,27,100,0,0,0,0,0,0,NA,"3/23/2016","Set Image",NA
"415",171368602,"1/18/2016","MCP",30.8306066189,-93.3698899953,1,10,90,0,0,0,10,0,36,NA,"3/22/2016","20160322_33.jpg",NA
"416",171368602,"1/18/2016","MCP",30.8305266153,-93.3698633754,4,30,100,0,0,0,0,0,14,NA,"3/23/2016","20160323_17.jpg",NA
"417",171368602,"1/18/2016","MCP",30.8304134054,-93.3697649895,2,19,75,0,0,0,25,0,22,NA,"3/23/2016","20160323_31.jpg",NA
"418",171368602,"1/18/2016","BUF",30.8306949626,-93.3696750573,3,28,80,20,0,0,0,0,0,NA,"3/22/2016","20160322_5.jpg",NA
"419",171368602,"1/18/2016","BUF",30.8306917192,-93.369761752,2,23,100,0,0,0,0,0,22,NA,"3/22/2016","20160322_6.jpg",NA
"420",171368602,"1/18/2016","BUF",30.8306883214,-93.3698617566,2,10,95,5,0,0,0,0,8,NA,"3/22/2016","20160322_7.jpg",NA
"421",171368602,"1/18/2016","BUF",30.8306883214,-93.3699783087,2,26,100,0,0,0,0,0,7,NA,"3/22/2016","20160322_8.jpg",NA
"422",171368602,"1/18/2016","BUF",30.8306200558,-93.3700849683,1,27,90,0,0,0,10,0,0,NA,"3/22/2016","20160322_16.jpg",NA
"423",171368602,"1/18/2016","BUF",30.8305167307,-93.3700732771,0,16,100,0,0,0,0,0,0,NA,"3/22/2016","20160322_17.jpg",NA
"424",171368602,"1/18/2016","BUF",30.8304149499,-93.3700666221,1,22,100,0,0,0,0,0,2,NA,"3/22/2016","20160322_18.jpg",NA
"425",171368602,"1/18/2016","BUF",30.8307850051,-93.3700000723,3,24,100,0,0,0,0,0,2,NA,"3/22/2016","20160322_28.jpg",NA
"426",171368602,"1/18/2016","BUF",30.8307800629,-93.3698633754,4,29,0,100,0,0,0,0,3,NA,"3/22/2016","20160322_30.jpg",NA
"427",171368602,"1/18/2016","BUF",30.8307982876,-93.3697649895,2,26,100,0,0,0,0,0,1,NA,"3/22/2016","20160322_31.jpg",NA
"428",171368602,"1/18/2016","BUF",30.830788403,-93.3696732587,2,22,0,100,0,0,0,0,15,NA,"3/22/2016","20160322_32.jpg",NA
"429",171368602,"1/18/2016","BUF",30.8305967343,-93.3699615813,2,36,100,0,0,0,0,0,40,NA,"3/22/2016","Set Image",NA
"430",171368602,"1/18/2016","BUF",30.8306016766,-93.3697867531,2,37,100,0,0,0,0,0,33,NA,"3/22/2016","20160322_34.jpg",NA
"431",171368602,"1/18/2016","BUF",30.8305916376,-93.3696700211,2,20,100,0,0,0,0,0,22,NA,"3/22/2016","20160322_35.jpg",NA
"432",171368602,"1/18/2016","BUF",30.8302300762,-93.3698865779,1,26,5,10,0,0,85,0,0,NA,"3/23/2016","20160323.jpg",NA
"433",171368602,"1/18/2016","BUF",30.8303233625,-93.3699865825,1,37,100,0,0,0,0,0,1,NA,"3/23/2016","20160323_14.jpg",NA
"434",171368602,"1/18/2016","BUF",30.8304382714,-93.3699849637,4,32,100,0,0,0,0,0,29,NA,"3/23/2016","20160323_15.jpg",NA
"435",171368602,"1/18/2016","BUF",30.8305250708,-93.3699849637,4,28,100,0,0,0,0,0,40,NA,"3/23/2016","20160323_16.jpg",NA
"436",171368602,"1/18/2016","BUF",30.830521673,-93.3697732633,4,26,100,0,0,0,0,0,5,NA,"3/23/2016","20160323_18.jpg",NA
"437",171368602,"1/18/2016","BUF",30.8305167307,-93.3696482575,3,24,100,0,0,0,0,0,5,NA,"3/23/2016","20160323_19.jpg",NA
"438",171368602,"1/18/2016","BUF",30.8304299313,-93.3695516703,4,31,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_30.jpg",NA
"439",171368602,"1/18/2016","BUF",30.8304266879,-93.3696766761,2,22,20,0,0,0,80,0,0,NA,"3/23/2016","20160323_32.jpg",NA
"440",171368602,"1/18/2016","BUF",30.8304232901,-93.3698583391,3,28,100,0,0,0,0,0,3,NA,"3/23/2016","20160323_33.jpg",NA
"441",171368602,"1/18/2016","BUF",30.8303233625,-93.3698684116,4,32,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_34.jpg",NA
"442",171368602,"1/18/2016","BUF",30.8303216636,-93.3697700257,0,0,0,60,0,0,40,0,0,NA,"3/23/2016","Set Image",NA
"443",171368602,"1/18/2016","BUF",30.8303317027,-93.3696849499,1,17,80,10,0,0,10,0,4,NA,"3/23/2016","20160323_35.jpg",NA
"444",171368602,"1/18/2016","BUF",30.8303466841,-93.3695583253,0,9,30,0,0,0,70,0,1,NA,"3/23/2016","20160323_36.jpg",NA
"445",171368602,"1/18/2016","BUF",30.8302499999,-93.3695466341,5,31,35,0,0,0,65,0,23,NA,"3/23/2016","20160323_42.jpg",NA
"446",171368602,"1/18/2016","BUF",30.8302333196,-93.3696750573,1,23,100,0,0,0,0,0,9,NA,"3/23/2016","Set Image",NA
"447",171368602,"1/18/2016","BUF",30.8302466021,-93.3697883719,2,33,100,0,0,0,0,0,3,NA,"3/23/2016","Set Image",NA
"448",171368602,"1/18/2016","BUF",30.8301533156,-93.3697766807,5,30,100,0,0,0,0,0,0,NA,"3/23/2016","Set Image",NA
"449",171368602,"1/19/2016","MCP",30.8306066189,-93.3698899953,1,10,90,0,0,0,10,0,36,NA,"3/22/2016","20160322_33.jpg",NA
"450",171368602,"1/19/2016","MCP",30.8304382714,-93.3699849637,4,32,100,0,0,0,0,0,29,NA,"3/23/2016","20160323_15.jpg",NA
"451",171368602,"1/19/2016","MCP",30.8305266153,-93.3698633754,4,30,100,0,0,0,0,0,14,NA,"3/23/2016","20160323_17.jpg",NA
"452",171368602,"1/19/2016","MCP",30.830521673,-93.3697732633,4,26,100,0,0,0,0,0,5,NA,"3/23/2016","20160323_18.jpg",NA
"453",171368602,"1/19/2016","MCP",30.8304134054,-93.3697649895,2,19,75,0,0,0,25,0,22,NA,"3/23/2016","20160323_31.jpg",NA
"454",171368602,"1/19/2016","MCP",30.8304266879,-93.3696766761,2,22,20,0,0,0,80,0,0,NA,"3/23/2016","20160323_32.jpg",NA
"455",171368602,"1/19/2016","MCP",30.8304232901,-93.3698583391,3,28,100,0,0,0,0,0,3,NA,"3/23/2016","20160323_33.jpg",NA
"456",171368602,"1/19/2016","BUF",30.8306949626,-93.3696750573,3,28,80,20,0,0,0,0,0,NA,"3/22/2016","20160322_5.jpg",NA
"457",171368602,"1/19/2016","BUF",30.8306917192,-93.369761752,2,23,100,0,0,0,0,0,22,NA,"3/22/2016","20160322_6.jpg",NA
"458",171368602,"1/19/2016","BUF",30.8306883214,-93.3698617566,2,10,95,5,0,0,0,0,8,NA,"3/22/2016","20160322_7.jpg",NA
"459",171368602,"1/19/2016","BUF",30.8306883214,-93.3699783087,2,26,100,0,0,0,0,0,7,NA,"3/22/2016","20160322_8.jpg",NA
"460",171368602,"1/19/2016","BUF",30.8306917192,-93.3700783133,1,22,80,10,0,0,10,0,0,NA,"3/22/2016","20160322_9.jpg",NA
"461",171368602,"1/19/2016","BUF",30.8306200558,-93.3700849683,1,27,90,0,0,0,10,0,0,NA,"3/22/2016","20160322_16.jpg",NA
"462",171368602,"1/19/2016","BUF",30.8305167307,-93.3700732771,0,16,100,0,0,0,0,0,0,NA,"3/22/2016","20160322_17.jpg",NA
"463",171368602,"1/19/2016","BUF",30.8304149499,-93.3700666221,1,22,100,0,0,0,0,0,2,NA,"3/22/2016","20160322_18.jpg",NA
"464",171368602,"1/19/2016","BUF",30.8303216636,-93.3700716583,2,37,100,0,0,0,0,0,19,NA,"3/22/2016","20160322_19.jpg",NA
"465",171368602,"1/19/2016","BUF",30.8302549423,-93.3700883857,4,33,100,0,0,0,0,0,40,NA,"3/22/2016","20160322_21.jpg",NA
"466",171368602,"1/19/2016","BUF",30.8304200467,-93.3702033191,1,34,100,0,0,0,0,0,12,NA,"3/22/2016","20160322_25.jpg",NA
"467",171368602,"1/19/2016","BUF",30.8305015948,-93.3701883903,3,37,100,0,0,0,0,0,1,NA,"3/22/2016","20160322_26.jpg",NA
"468",171368602,"1/19/2016","BUF",30.8307850051,-93.3700000723,3,24,100,0,0,0,0,0,2,NA,"3/22/2016","20160322_28.jpg",NA
"469",171368602,"1/19/2016","BUF",30.8307800629,-93.3698633754,4,29,0,100,0,0,0,0,3,NA,"3/22/2016","20160322_30.jpg",NA
"470",171368602,"1/19/2016","BUF",30.8307982876,-93.3697649895,2,26,100,0,0,0,0,0,1,NA,"3/22/2016","20160322_31.jpg",NA
"471",171368602,"1/19/2016","BUF",30.8305967343,-93.3699615813,2,36,100,0,0,0,0,0,40,NA,"3/22/2016","Set Image",NA
"472",171368602,"1/19/2016","BUF",30.8306016766,-93.3697867531,2,37,100,0,0,0,0,0,33,NA,"3/22/2016","20160322_34.jpg",NA
"473",171368602,"1/19/2016","BUF",30.8305916376,-93.3696700211,2,20,100,0,0,0,0,0,22,NA,"3/22/2016","20160322_35.jpg",NA
"474",171368602,"1/19/2016","BUF",30.8306050745,-93.3695683977,0,5,50,0,0,0,50,0,0,NA,"3/22/2016","20160322_36.jpg",NA
"475",171368602,"1/19/2016","BUF",30.8302350185,-93.3699599625,0,6,0,10,0,0,90,0,0,NA,"3/23/2016","Set Image",NA
"476",171368602,"1/19/2016","BUF",30.8302300762,-93.3698865779,1,26,5,10,0,0,85,0,0,NA,"3/23/2016","20160323.jpg",NA
"477",171368602,"1/19/2016","BUF",30.8303233625,-93.3699865825,1,37,100,0,0,0,0,0,1,NA,"3/23/2016","20160323_14.jpg",NA
"478",171368602,"1/19/2016","BUF",30.8305250708,-93.3699849637,4,28,100,0,0,0,0,0,40,NA,"3/23/2016","20160323_16.jpg",NA
"479",171368602,"1/19/2016","BUF",30.8305167307,-93.3696482575,3,24,100,0,0,0,0,0,5,NA,"3/23/2016","20160323_19.jpg",NA
"480",171368602,"1/19/2016","BUF",30.8305066916,-93.3695482529,3,23,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_20.jpg",NA
"481",171368602,"1/19/2016","BUF",30.8305167307,-93.3694649757,3,31,75,25,0,0,0,0,3,NA,"3/23/2016","20160323_21.jpg",NA
"482",171368602,"1/19/2016","BUF",30.830509935,-93.3693566973,3,10,20,45,0,0,35,0,4,NA,"3/23/2016","20160323_23.jpg",NA
"483",171368602,"1/19/2016","BUF",30.8303533254,-93.3693482437,0,37,35,0,0,0,65,0,40,NA,"3/23/2016","20160323_27.jpg",NA
"484",171368602,"1/19/2016","BUF",30.8304215911,-93.3693633523,1,6,70,0,0,0,30,0,1,NA,"3/23/2016","20160323_28.jpg",NA
"485",171368602,"1/19/2016","BUF",30.8304166488,-93.3694532845,2,20,100,0,0,0,0,0,2,NA,"3/23/2016","20160323_29.jpg",NA
"486",171368602,"1/19/2016","BUF",30.8304299313,-93.3695516703,4,31,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_30.jpg",NA
"487",171368602,"1/19/2016","BUF",30.8303233625,-93.3698684116,4,32,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_34.jpg",NA
"488",171368602,"1/19/2016","BUF",30.8303216636,-93.3697700257,0,0,0,60,0,0,40,0,0,NA,"3/23/2016","Set Image",NA
"489",171368602,"1/19/2016","BUF",30.8303317027,-93.3696849499,1,17,80,10,0,0,10,0,4,NA,"3/23/2016","20160323_35.jpg",NA
"490",171368602,"1/19/2016","BUF",30.8303466841,-93.3695583253,0,9,30,0,0,0,70,0,1,NA,"3/23/2016","20160323_36.jpg",NA
"491",171368602,"1/19/2016","BUF",30.8303300038,-93.369436737,1,20,0,0,0,10,90,0,0,NA,"3/23/2016","20160323_37.jpg",NA
"492",171368602,"1/19/2016","BUF",30.8302499999,-93.3695466341,5,31,35,0,0,0,65,0,23,NA,"3/23/2016","20160323_42.jpg",NA
"493",171368602,"1/19/2016","BUF",30.8302416598,-93.3694633569,7,25,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_43.jpg",NA
"494",171368602,"1/19/2016","BUF",30.8302333196,-93.3696750573,1,23,100,0,0,0,0,0,9,NA,"3/23/2016","Set Image",NA
"495",171368602,"1/19/2016","BUF",30.8302466021,-93.3697883719,2,33,100,0,0,0,0,0,3,NA,"3/23/2016","Set Image",NA
"496",171368602,"1/21/2016","MCP",30.83082331,-93.3693317,5,31,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_64.jpg",NA
"497",171368602,"1/21/2016","MCP",30.83082671,-93.36943674,4,32,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_65.jpg",NA
"498",171368602,"1/21/2016","MCP",30.83090331,-93.36943494,3,31,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_67.jpg",NA
"499",171368602,"1/21/2016","MCP",30.83090841,-93.36932828,3,35,100,0,0,0,0,0,31,NA,"3/31/2016","20160331_68.jpg",NA
"500",171368602,"1/21/2016","MCP",30.83091505,-93.36922827,1,20,100,0,0,0,0,0,0,NA,"3/31/2016","20160331_69.jpg",NA
"501",171368602,"1/21/2016","MCP",30.8309983,-93.36911172,2,32,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_88.jpg",NA
"502",171368602,"1/21/2016","MCP",30.83100494,-93.36924158,1,37,100,0,0,0,0,0,30,NA,"3/31/2016","20160331_89.jpg",NA
"503",171368602,"1/21/2016","BUF",30.83072832,-93.36933331,3,32,100,0,0,0,0,0,10,NA,"3/31/2016","20160331_37.jpg",NA
"504",171368602,"1/21/2016","BUF",30.83072662,-93.36922666,3,34,100,0,0,0,0,0,2,NA,"3/31/2016","20160331_38.jpg",NA
"505",171368602,"1/21/2016","BUF",30.83081837,-93.36900003,2,34,100,0,0,0,0,0,2,NA,"3/31/2016","20160331_61.jpg",NA
"506",171368602,"1/21/2016","BUF",30.83082006,-93.3691083,3,32,100,0,0,0,0,0,7,NA,"3/31/2016","20160331_62.jpg",NA
"507",171368602,"1/21/2016","BUF",30.83081497,-93.36921335,2,34,100,0,0,0,0,0,39,NA,"3/31/2016","20160331_63.jpg",NA
"508",171368602,"1/21/2016","BUF",30.83091999,-93.36953674,4,36,100,0,0,0,0,0,2,NA,"3/31/2016","20160331_66.jpg",NA
"509",171368602,"1/21/2016","BUF",30.83090841,-93.36911496,0,37,100,0,0,0,0,0,8,NA,"3/31/2016","20160331_70.jpg",NA
"510",171368602,"1/21/2016","BUF",30.83091165,-93.36903672,3,37,100,0,0,0,0,0,18,NA,"3/31/2016","20160331_71.jpg",NA
"511",171368602,"1/21/2016","BUF",30.83091659,-93.3688984,2,24,100,0,0,0,0,0,6,NA,"3/31/2016","20160331_72.jpg",NA
"512",171368602,"1/21/2016","BUF",30.83102502,-93.36880164,1,13,100,0,0,0,0,0,38,NA,"3/31/2016","20160331_85.jpg",NA
"513",171368602,"1/21/2016","BUF",30.83100664,-93.36889499,0,37,100,0,0,0,0,0,40,NA,"3/31/2016","20160331_86.jpg",NA
"514",171368602,"1/21/2016","BUF",30.83100664,-93.36899841,1,11,100,0,0,0,0,0,32,NA,"3/31/2016","20160331_87.jpg",NA
"515",171368602,"1/21/2016","BUF",30.83101498,-93.36934501,3,31,100,0,0,0,0,0,18,NA,"3/31/2016","20160331_90.jpg",NA
"516",171368602,"1/21/2016","BUF",30.83100834,-93.36943494,4,30,100,0,0,0,0,0,13,NA,"3/31/2016","20160331_91.jpg",NA
"517",171368602,"1/21/2016","BUF",30.83101668,-93.36953171,4,35,100,0,0,0,0,0,4,NA,"3/31/2016","20160331_92.jpg",NA
"518",171368602,"1/21/2016","BUF",30.8307067,-93.36956174,2,27,45,10,0,0,45,0,0,NA,"3/22/2016","20160322_4.jpg",NA
"519",171368602,"1/21/2016","BUF",30.83061836,-93.36945328,3,26,100,0,0,0,0,0,7,NA,"3/22/2016","20160322_37.jpg",NA
"520",171368602,"1/21/2016","BUF",30.83059334,-93.36934662,1,14,100,0,0,0,0,0,0,NA,"3/22/2016","20160322_38.jpg",NA
"521",171368602,"1/21/2016","BUF",30.83109004,-93.36933008,8,34,100,0,0,0,0,0,10,NA,"4/5/2016","Set Image",NA
"522",171368602,"1/21/2016","BUF",30.83109174,-93.36922162,5,33,100,0,0,0,0,0,40,NA,"4/5/2016","20160405.jpg",NA
"523",171368602,"1/21/2016","BUF",30.83110996,-93.36912665,4,23,100,0,0,0,0,0,0,NA,"4/5/2016","Set Image",NA
"524",171368602,"1/21/2016","BUF",30.83110502,-93.3690333,4,26,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"525",171368602,"1/21/2016","BUF",30.8311166,-93.36890668,4,37,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"526",171368602,"1/21/2016","BUF",30.83118672,-93.36901495,4,27,100,0,0,0,0,0,40,NA,"4/5/2016","20160405_2.jpg",NA
"527",171368602,"1/21/2016","BUF",30.83118672,-93.36912503,2,21,100,0,0,0,0,0,40,NA,"4/5/2016","Set Image",NA
"528",171368602,"1/21/2016","BUF",30.83118332,-93.36921838,1,14,100,0,0,0,0,0,39,NA,"4/5/2016","20160405_3.jpg",NA
"529",171368602,"1/22/2016","MCP",30.83069002,-93.37017328,4,36,100,0,0,0,0,0,38,NA,"3/22/2016","20160322_10.jpg",NA
"530",171368602,"1/22/2016","MCP",30.83062006,-93.37008497,1,27,90,0,0,0,10,0,0,NA,"3/22/2016","20160322_16.jpg",NA
"531",171368602,"1/22/2016","MCP",30.83051673,-93.37007328,0,16,100,0,0,0,0,0,0,NA,"3/22/2016","20160322_17.jpg",NA
"532",171368602,"1/22/2016","MCP",30.83059673,-93.36996158,2,36,100,0,0,0,0,0,40,NA,"3/22/2016","Set Image",NA
"533",171368602,"1/22/2016","MCP",30.83060662,-93.36989,1,10,90,0,0,0,10,0,36,NA,"3/22/2016","20160322_33.jpg",NA
"534",171368602,"1/22/2016","MCP",30.83023008,-93.36988658,1,26,5,10,0,0,85,0,0,NA,"3/23/2016","20160323.jpg",NA
"535",171368602,"1/22/2016","MCP",30.83015007,-93.36985834,7,28,100,0,0,0,0,0,1,NA,"3/23/2016","20160323_2.jpg",NA
"536",171368602,"1/22/2016","MCP",30.83032336,-93.36998658,1,37,100,0,0,0,0,0,1,NA,"3/23/2016","20160323_14.jpg",NA
"537",171368602,"1/22/2016","MCP",30.83043827,-93.36998496,4,32,100,0,0,0,0,0,29,NA,"3/23/2016","20160323_15.jpg",NA
"538",171368602,"1/22/2016","MCP",30.83052507,-93.36998496,4,28,100,0,0,0,0,0,40,NA,"3/23/2016","20160323_16.jpg",NA
"539",171368602,"1/22/2016","MCP",30.83052662,-93.36986338,4,30,100,0,0,0,0,0,14,NA,"3/23/2016","20160323_17.jpg",NA
"540",171368602,"1/22/2016","MCP",30.83052167,-93.36977326,4,26,100,0,0,0,0,0,5,NA,"3/23/2016","20160323_18.jpg",NA
"541",171368602,"1/22/2016","MCP",30.83042993,-93.36955167,4,31,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_30.jpg",NA
"542",171368602,"1/22/2016","MCP",30.83041341,-93.36976499,2,19,75,0,0,0,25,0,22,NA,"3/23/2016","20160323_31.jpg",NA
"543",171368602,"1/22/2016","MCP",30.83042669,-93.36967668,2,22,20,0,0,0,80,0,0,NA,"3/23/2016","20160323_32.jpg",NA
"544",171368602,"1/22/2016","MCP",30.83042329,-93.36985834,3,28,100,0,0,0,0,0,3,NA,"3/23/2016","20160323_33.jpg",NA
"545",171368602,"1/22/2016","MCP",30.83032336,-93.36986841,4,32,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_34.jpg",NA
"546",171368602,"1/22/2016","MCP",30.83032166,-93.36977003,0,0,0,60,0,0,40,0,0,NA,"3/23/2016","Set Image",NA
"547",171368602,"1/22/2016","MCP",30.8303317,-93.36968495,1,17,80,10,0,0,10,0,4,NA,"3/23/2016","20160323_35.jpg",NA
"548",171368602,"1/22/2016","MCP",30.83034668,-93.36955833,0,9,30,0,0,0,70,0,1,NA,"3/23/2016","20160323_36.jpg",NA
"549",171368602,"1/22/2016","MCP",30.83033,-93.36943674,1,20,0,0,0,10,90,0,0,NA,"3/23/2016","20160323_37.jpg",NA
"550",171368602,"1/22/2016","MCP",30.83025,-93.36954663,5,31,35,0,0,0,65,0,23,NA,"3/23/2016","20160323_42.jpg",NA
"551",171368602,"1/22/2016","MCP",30.83024166,-93.36946336,7,25,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_43.jpg",NA
"552",171368602,"1/22/2016","MCP",30.83023826,-93.36934824,6,34,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_44.jpg",NA
"553",171368602,"1/22/2016","MCP",30.83025664,-93.36923493,12,32,100,0,0,0,0,0,0,NA,"3/23/2016","20160323_45.jpg",NA
"554",171368602,"1/22/2016","MCP",30.83016166,-93.36925993,5,28,100,0,0,0,0,0,0,NA,"3/23/2016","Set Image",NA
"555",171368602,"1/22/2016","MCP",30.83014667,-93.36935328,5,26,20,0,0,0,80,0,0,NA,"3/23/2016","Set Image",NA
"556",171368602,"1/22/2016","MCP",30.8301683,-93.36946174,6,26,100,0,0,0,0,0,23,NA,"3/23/2016","",NA
"557",171368602,"1/22/2016","MCP",30.83016166,-93.36953998,6,27,75,0,25,0,0,0,1,NA,"3/23/2016","Set Image",NA
"558",171368602,"1/22/2016","MCP",30.83015332,-93.36965491,7,29,0,0,0,0,0,0,35,NA,"3/23/2016","Set Image",NA
"559",171368602,"1/22/2016","MCP",30.83023332,-93.36967506,1,23,100,0,0,0,0,0,9,NA,"3/23/2016","Set Image",NA
"560",171368602,"1/22/2016","MCP",30.8302466,-93.36978837,2,33,100,0,0,0,0,0,3,NA,"3/23/2016","Set Image",NA
"561",171368602,"1/22/2016","MCP",30.83015332,-93.36977668,5,30,100,0,0,0,0,0,0,NA,"3/23/2016","Set Image",NA
"562",171368602,"1/22/2016","MCP",30.83007331,-93.36976841,6,22,0,0,0,100,0,0,20,NA,"3/23/2016","Set Image",NA
"563",171368602,"1/22/2016","MCP",30.83006173,-93.36965671,4,28,100,0,0,0,0,0,5,NA,"3/23/2016","Set Image",NA
"564",171368602,"1/22/2016","MCP",30.83008165,-93.36955509,6,23,100,0,0,0,0,0,4,NA,"3/23/2016","Set Image",NA
"565",171368602,"1/22/2016","BUF",30.83086331,-93.3703884,0,0,50,0,0,0,50,0,0,NA,"3/22/2016","Set Image",NA
"566",171368602,"1/22/2016","BUF",30.83087335,-93.37029829,0,0,0,0,0,0,100,0,0,NA,"3/22/2016","Set Image",NA
"567",171368602,"1/22/2016","BUF",30.83087165,-93.3701767,1,21,100,0,0,0,0,0,0,NA,"3/22/2016","20160322.jpg",NA
"568",171368602,"1/22/2016","BUF",30.83069496,-93.36967506,3,28,80,20,0,0,0,0,0,NA,"3/22/2016","20160322_5.jpg",NA
"569",171368602,"1/22/2016","BUF",30.83069172,-93.36976175,2,23,100,0,0,0,0,0,22,NA,"3/22/2016","20160322_6.jpg",NA
